dep_utc,arr_utc,TOF_days,C3_short,vinfD_short_kms,vinfA_short_kms,DVtot_short_kms
2035-07-21T00:00:00,2036-07-03T00:00:00,348.00000000554655,19.19330826375029,4.381016807060924,3.6549599306953873,8.035976737756311
2035-07-24T00:00:00,2036-07-03T00:00:00,345.000000006482,20.102791599883844,4.483613676476135,3.710364683330483,8.193978359806618
2035-07-27T00:00:00,2036-07-03T00:00:00,342.0000000074009,21.70245313104192,4.658589178178509,3.801400681279824,8.459989859458332
2035-07-30T00:00:00,2036-07-03T00:00:00,339.00000000830323,24.32890581403159,4.932434065857504,3.9451362904848084,8.877570356342313
2035-08-02T00:00:00,2036-07-03T00:00:00,336.0000000091863,28.651974129763207,5.352753882793716,4.1731261185773905,9.525880001371107
2035-08-05T00:00:00,2036-07-03T00:00:00,333.00000001005003,36.167633695858,6.013953250222187,4.548869190438293,10.56282244066048
2035-08-08T00:00:00,2036-07-03T00:00:00,330.00000001088614,50.80327994615892,7.12764196253985,5.215752772097197,12.343394734637048
2035-08-11T00:00:00,2036-07-03T00:00:00,327.0000000116974,85.70768941995898,9.257844750262286,6.557029319005826,15.814874069268113
2035-08-14T00:00:00,2036-07-03T00:00:00,324.0000000124811,206.91970654809066,14.384703908947541,9.91666248023891,24.30136638918645
2035-08-17T00:00:00,2036-07-03T00:00:00,321.00000001323446,1044.308637720337,32.315764538694374,21.930839509640585,54.24660404833496
2035-08-20T00:00:00,2036-07-03T00:00:00,318.00000001395466,570.5813539754192,23.886844789034388,16.12448535204762,40.01133014108201
2035-08-23T00:00:00,2036-07-03T00:00:00,315.0000000146418,153.7183097218763,12.398318826432732,8.37888284268899,20.777201669121723
2035-08-26T00:00:00,2036-07-03T00:00:00,312.000000015293,79.94987242291585,8.941469254150341,6.019256924536897,14.960726178687239
2035-08-29T00:00:00,2036-07-03T00:00:00,309.0000000159056,57.75376605504772,7.599589860975901,5.051278211358432,12.650868072334333
2035-09-01T00:00:00,2036-07-03T00:00:00,306.0000000164796,49.7430934335674,7.052878379326231,4.594792434472714,11.647670813798944
2035-09-04T00:00:00,2036-07-03T00:00:00,303.00000001701216,47.256645624055984,6.874346923457964,4.370873208435223,11.245220131893188
2035-09-07T00:00:00,2036-07-03T00:00:00,300.00000001750334,47.4835317705536,6.890829541539508,4.268752764822431,11.15958230636194
2035-09-10T00:00:00,2036-07-03T00:00:00,297.0000000179476,49.3046719980411,7.021728561973974,4.237732599122969,11.259461161096944
2035-09-13T00:00:00,2036-07-03T00:00:00,294.0000000183505,52.211961145353825,7.225784465741683,4.252185881356433,11.477970347098116
2035-09-16T00:00:00,2036-07-03T00:00:00,291.0000000187037,55.95475715158792,7.480291247778252,4.2981576350470725,11.778448882825325
2035-09-19T00:00:00,2036-07-03T00:00:00,288.00000001901276,60.40411295001104,7.772008295801738,4.367595569405521,12.13960386520726
2035-09-22T00:00:00,2036-07-03T00:00:00,285.0000000192722,65.49404834486516,8.092839325284123,4.455636136507539,12.54847546179166
2035-09-25T00:00:00,2036-07-03T00:00:00,282.0000000194819,71.19370351493306,8.43763613312005,4.559234574258502,12.996870707378552
2035-09-28T00:00:00,2036-07-03T00:00:00,279.00000001964196,77.49312595391078,8.803018002589269,4.676432026992684,13.479450029581953
2035-10-01T00:00:00,2036-07-03T00:00:00,276.0000000197523,84.39555882213138,9.186705547808277,4.805943800010068,13.992649347818345
2035-10-04T00:00:00,2036-07-03T00:00:00,273.000000019813,91.91304406589285,9.587129083614805,4.9469180998051545,14.53404718341996
2035-10-07T00:00:00,2036-07-03T00:00:00,270.0000000198213,100.06381547694697,10.003190264957823,5.098789409848293,15.101979674806117
2035-10-10T00:00:00,2036-07-03T00:00:00,267.0000000197799,108.87069352331385,10.434112014125295,5.261186480572722,15.695298494698019
2035-10-13T00:00:00,2036-07-03T00:00:00,264.00000001968607,118.36005444257555,10.87934071727582,5.433872924841589,16.31321364211741
2035-10-16T00:00:00,2036-07-03T00:00:00,261.0000000195398,128.56114114244212,11.338480548223476,5.616707867658123,16.9551884158816
2035-10-19T00:00:00,2036-07-03T00:00:00,258.00000001934666,139.50558872114988,11.811248398080107,5.809619265273734,17.62086766335384
2035-10-22T00:00:00,2036-07-03T00:00:00,255.0000000190983,151.2270952814236,12.29744263175981,6.0125854322458085,18.310028064005618
2035-10-25T00:00:00,2036-07-03T00:00:00,252.00000001880306,163.76118859475156,12.796921059174803,6.225622018287763,19.022543077462565
2035-10-28T00:00:00,2036-07-03T00:00:00,249.0000000184581,177.14503862351935,13.309584464720126,6.448772682079139,19.758357146799266
2035-10-31T00:00:00,2036-07-03T00:00:00,246.0000000180663,191.41729183268117,13.835363812805255,6.682102312962331,20.517466125767587
2035-11-03T00:00:00,2036-07-03T00:00:00,243.00000001762476,206.61793591330576,14.374210792711569,6.925692042399238,21.299902835110807
2035-11-06T00:00:00,2036-07-03T00:00:00,240.0000000171391,222.7881972584625,14.926091158051477,7.179635550616733,22.10572670866821
2035-11-09T00:00:00,2036-07-03T00:00:00,237.00000001660652,239.97045242870692,15.490979711713102,7.4440363379079635,22.935016049621066
2035-11-12T00:00:00,2036-07-03T00:00:00,234.00000001603254,258.2081353840855,16.06885606955534,7.719005726668155,23.787861796223496
2035-11-15T00:00:00,2036-07-03T00:00:00,231.00000001541443,277.5456370487675,16.65970098917647,8.004661424738934,24.664362413915406
2035-11-18T00:00:00,2036-07-03T00:00:00,228.00000001475766,298.0282086787822,17.263493524741225,8.30112653101734,25.564620055758567
2035-11-21T00:00:00,2036-07-03T00:00:00,225.0000000140595,319.7018891796816,17.880209427735505,8.608528908017682,26.488738335753187
2035-11-24T00:00:00,2036-07-03T00:00:00,222.0000000133255,342.613450443344,18.50982037847326,8.927000879893864,27.436821258367125
2035-11-27T00:00:00,2036-07-03T00:00:00,219.0000000125556,366.8103270308724,19.15229299668508,9.256679222451796,28.408972219136878
2035-11-30T00:00:00,2036-07-03T00:00:00,216.0000000117526,392.3405336118856,19.807587778724738,9.597705408885224,29.405293187609963
2035-12-03T00:00:00,2036-07-03T00:00:00,213.000000010922,419.2526029042865,20.475658790483067,9.95022608989751,30.42588488038058
2035-12-06T00:00:00,2036-07-03T00:00:00,210.00000001006103,447.5955558479622,21.156454236189063,10.314393806946422,31.470848043135483
2035-12-09T00:00:00,2036-07-03T00:00:00,207.00000000917248,477.4188905753253,21.849917404313576,10.690367944480439,32.540285348794015
